"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"89",266,385,0,0,1,1,0,0,0,0,"Estado de Morelos","",0,0,0,"Trabajadores de la Educaci�n (SNTE)","La mayoría de los 23 mil maestros de la sección 19 del SNTE, en Morelos, radicalizan sus acciones en rechazo a la ACE, pues, señalan, que el gobernador Marco Antonio Adame Castillo se niega a desistirse de ese pacto, “que vulnera los derechos laborales de los trabajadores, y tiene como objetivo terminar con la educación pública”. Un nuevo motivo de inconformidad es la “embestida” de la dirigente vitalicia del SNTE, Elba Esther Gordillo Morales, quien impulsa por medio del Partido Nueva Alianza (PANAL) Casas Amigas, para ofrecer clases en domicilios particulares. "
"86",271,389,0,0,0,0,0,0,0,0,"","",0,0,0,"","La Coordinación Revolucionaria, integrada por el Movimiento Revolucionario Lucio Cabañas Barrientos (MRLCB), la Tendencia Democrática Revolucionaria-Ejército del Pueblo (TDR-EP), la Organización Insurgente 1° de Mayo (OI-1M), la Brigada de Ajusticiamiento 2 de Diciembre (BA-2D) y la Unidad Popular Revolucionaria Magonista (UPRM), en su Manifiesto a la Nación Número 8 señala que el “criminal ataque” en contra de la población civil, el 15 de septiembre en Morelia, Michoacán, propio “de la ultraderecha”, está siendo utilizado por Felipe Calderón para intentar tender una cortina de humo que oculte su política entreguista y su participación en la guerra de las drogas. En él, subrayan que Calderón, “valiéndose del creciente clima de terror e incertidumbre social”, intenta restringir las libertades políticas, legalizar un estado de excepción e intensificar el despliegue militar y policíaco, calificando de traidor a la patria a quien no apoye sus posturas autoritarias a fin de inhibir, y en última instancia aplastar, la movilización social que se opone a la privatización de la educación, la salud y otros derechos sociales, y a la privatización de nuestros recursos, como son el petróleo, la energía eléctrica y el agua”. "
"100",273,395,0,0,0,0,0,0,0,0,"","",0,0,0,"","Luego del anuncio de las autoridades de la ciudad de México sobre el inicio de la construcción de la línea 12 del Metro, la organización Frente Rural del Sur en Defensa de la Tierra asegura que “no pasará” ni éste ni ningún otro proyecto estratégico que se promueva en la delegación Tláhuac, pues enfrentará la oposición de la comunidad. "
"52",275,397,0,0,1,0,0,0,1,0,"Cuernavaca, Morelos","",1,0,0,"Trabajadores de la Educaci�n (SNTE)","En Cuernavaca, Morelos, maestros de la sección 19 SNTE bloquean los accesos al palacio de gobierno de Morelos, con el fin de presionar al gobernador panista, Marco Antonio Adame Castillo, para que cancele en la entidad la ACE, y advierten que permanecerán allí por tiempo indefinido. De su lado, el mandatario estatal pide al gobierno federal más de 400 elementos antimotines de la Policía Federal Preventiva (PFP), para impedir más acciones de protesta. "
"75",277,399,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",1,0,0,"Frente Nacional de Productores y Consumidores de Leche (FNPL)","Integrantes del Frente Nacional de Productores y Consumidores de Leche (FNPL) derraman decenas de miles de litros de ese alimento en plazas públicas del Distrito Federal y 4 entidades del país para exigir a los industriales que les paguen al menos 6 pesos por litro. En la protesta realizada en el Zócalo de la ciudad de México se vierten sólo 5 litros porque, según el presidente del FNPL, Álvaro González Muñoz, policías capitalinos se llevaron a un corralón 2 vehículos en los que trasladaban 5 mil litros de leche y 1 remolque con 2 vacas. "
"54",282,403,0,0,0,0,0,0,0,0,"","",0,0,0,"","En un comunicado, el EPR asegura que el gobierno federal “ha creado un escenario artificial para justificar la militarización, para que el señor (Felipe) Calderón siga jugando a la guerra”. Denuncia que con el pretexto de combatir al crimen organizado se reprime impunemente a la población más desvalida, criminalizando la miseria y la lucha social. “El acto de barbarie cometido en Morelia, Michoacán”, es responsabilidad “de quien ilegítimamente se asume como presidente”, sostiene la Comandancia General del EPR; "
"73",285,405,0,0,0,0,0,0,0,0,"","",0,0,0,"","Integrantes del FPDT exigen al presidente Felipe Calderón la liberación de sus 13 compañeros detenidos desde hace más de 2 años a raíz de los hechos del 3 y 4 de mayo de 2006 en San Salvador Atenco, “pues sólo se les puede culpar de defender la tierra”. "
"62",288,412,0,0,1,1,0,0,0,0,"Benem�rito de las Am�ricas, Chiapas","",0,0,0,"Movimiento Campesino Revolucionario Independiente","Habitantes de 15 pueblos del municipio Benemérito de las Américas, Chiapas, se manifiestan frente a la alcaldía, para exigir justicia por la muerte del campesino José Gómez Estrada, al parecer a manos de 4 policías locales, el pasado 9 de agosto. Los inconformes, junto con integrantes del Movimiento Campesino Revolucionario Independiente, acusan al edil Aniceto Contreras, de proteger a los agentes. Familiares de Gómez Estrada denuncian que los uniformados los amedrentan cuando acuden al Ministerio de Justicia, a pedir informes sobre la investigación. "
"56",290,414,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"Coordinadora Nacional de Trabajadores de la Educaci�n (CNTE)","En una acción sorpresiva y tras una marcha en la que participaron miles de maestros de la CNTE para exigir la cancelación de la ACE, profesores de la sección 9 del Distrito Federal toman las instalaciones de la SEP durante poco más de 8 hs para exigir el reconocimiento de su comité ejecutivo seccional democrático, tras la imposición, el pasado 1º de julio, de un comité que calificaron de “espurio”. Tras más de 6 hs de negociación, los profesores inconformes, quienes llegan hasta el vestíbulo de la oficina de la titular de la dependencia, Josefina Vázquez Mota, para exigir una audiencia, acuerdan con autoridades de la Administración Federal de Servicios Educativos del Distrito Federal (AFSEDF), instalar una mesa de diálogo, con el objetivo de discutir las tareas de gestoría administrativa, pero “sin ningún compromiso para analizar el reconocimiento del comité ejecutivo seccional democrático, pues se trata de un asunto que no es de nuestra competencia”. "
"88",292,416,0,0,0,0,0,0,0,0,"","",0,0,0,"","La Junta Federal de Conciliación y Arbitraje (JFCA) “da entrada al procedimiento de emplazamiento a huelga al Hospital General de México (HGM) por firma de contrato colectivo” por parte del Sindicato Independiente Nacional de Trabajadores de Salud, informa Antonio Sánchez Arriaga, secretario general de dicho gremio, quien especifica que ya fue instalada la “mesa de conciliación y se inician las audiencias de prehuelga”. "
"28",297,420,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","12+",0,0,0,"Agencia Federal de Investigaci�n (AFI)","Decenas de elementos de la Agencia Federal de Investigación (AFI) se manifiestan frente a la sede de la Procuraduría General de la República (PGR) en demanda de que se respeten sus derechos laborales, toda vez que están siendo obligados a firmar un nuevo contrato como personal de la PFP y de la nueva policía federal, corporación que aún no es jurídicamente legal. Denuncian que fueron desarmados por agentes de la PFP en sus instalaciones de calle Moneda 33, en Lomas de Sotelo; así como despojados de sus credenciales que los identifican como elementos de AFI, ya que les habrían dicho que para seguir como agentes federales tendrán que firmar un nuevo contrato y ponerse a las órdenes de la SSP federal. "
"12",299,425,0,0,1,0,0,1,0,0,"Madera, Chihuahua","100+",0,0,0,"Campesinos","Al menos 100 campesinos y pobladores del ejido Huizopa, en el municipio de Madera, Chihuahua, realizan un plantón en la sede del gobierno estatal para exigir la devolución de más de 1.400 has invadidas por la Minera Dolores, filial de la compañía canadiense Minefinders, que construye en ellas el tajo de una mina de oro y plata. Los manifestantes, piden la intervención del Congreso local, pues aseguran que para su despojo, Minera Dolores tiró viviendas, potreros y huertos. Afirman que desde mayo pasado, directivos de la empresa pidieron protección a la PFP, al Ejército Mexicano y a la Corporación de Investigación Policial y Logística, para resguardar sus instalaciones, y desde entonces los cuerpos de seguridad hostigan a ejidatarios que luchan contra la empresa. "
"128",301,427,0,0,1,0,0,1,0,0,"Estado de Chiapas","",0,0,0,"Trabajadores de la Secretar�a de Salud (SSA)","Trabajadores de la Secretaría de Salud (SSA) de Chiapas realizan un plantón en las oficinas centrales de la SSA federal, donde exigen la regularización de 4.200 plazas, la mayoría contratadas hace 7 años, sin prestaciones y con salarios de una cuarta parte de lo que perciben los empleados de base. Estas plazas constituyen 75% de la plantilla de salud chiapaneca, y se crearon a principios del sexenio anterior por el Seguro Popular, señalan los inconformes. "
"69",303,429,0,0,0,0,0,0,0,0,"","",0,0,0,"","Integrantes de sindicatos y organizaciones universitarias de académicos y administrativos repudian el “recorte” que plantea el gobierno federal al presupuesto para la educación superior, pues mientras este año los recursos canalizados al sector representa “0.54% del Producto Interno Bruto (PIB), para el próximo año se propone que sólo sea de 0.51%”. Este “recorte de 0.04% representa, en término reales, tomando en cuenta la inflación, alrededor de 9 mil millones de pesos menos”, lo que contrasta con lo planteado en la propuesta presentada por la Confederación Nacional de Trabajadores Universitarios (CONTU) al gobierno federal, la cual exponía la necesidad de incrementar por lo menos en “19 mil millones de pesos” los recursos para educación superior. "
"101",305,431,0,0,1,0,0,0,1,0,"Estado de Morelos","",0,0,0,"","Maestros de Morelos, en paro desde hace más de un mes en repudio a la ACE, inician mesa de diálogo con los subsecretarios de gobierno federal y estatal, Abraham González Uyeda y Sergio Álvarez Mata, con miras a destrabar el conflicto, que incluye como un punto la exigencia de los docentes de que se mantenga la prestación por la cual, al jubilarse, pueden heredar o vender su plaza. Como medida de presión, los profesores bloquean la Autopista del Sol y la carretera libre México-Cuernavaca durante 4 hs. "
"49",310,435,0,0,0,0,0,0,0,0,"","",0,0,0,"","Elementos de la PFP, fuertemente armados y dotados de equipos antimotines, toman el control de las instalaciones centrales de la AFI, que se localizan en la colonia Lomas de Sotelo, en el Distrito Federal, luego de 2 días de protestas de agentes de la AFI, por el respeto a sus condiciones laborales y en rechazo a ser transferidos a la PFP. "
"92",313,440,0,0,0,0,0,0,0,0,"","",0,0,0,"","Las negociaciones entre las autoridades –federales y estatales– y el magisterio disidente de Morelos se suspenden temporalmente, luego de que las partes consensuan una minuta de 10 puntos que vislumbra el fin del paro laboral. Uno de los puntos acordados es que maestros y autoridades diseñarían en conjunto “un proyecto educativo para Morelos” que salvaguarde los derechos laborales de los trabajadores de la enseñanza, lo que de facto dejaría sin aplicar en la entidad la ACE firmada por Elba Esther Gordillo Morales y el gobierno de Felipe Calderón, mismo que ha sido refrendado por las autoridades estatales. "
"29",316,442,0,0,1,0,0,0,1,0,"Samalayuca, Chihuahua","12+",0,0,0,"","Decenas de habitantes del poblado de Samalayuca, Chihuahua, bloquean las garitas de la aduana fronteriza, ubicadas a 40 km. de Ciudad Juárez, en protesta porque la Secretaría de Hacienda les exige presentar un permiso especial de 6 meses, “sin poderlo renovar”, para circular sus vehículos de origen estadunidense en territorio nacional en forma gratuita, como lo han hecho durante años. "
"27",318,444,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","100+",0,0,0,"","Cientos de locatarios de mercados públicos de la Ciudad de México protestan afuera de la sede de la Asamblea Legislativa del Distrito Federal (ALDF) en contra de la ley que promueve la diputada del Partido Acción Nacional (PAN) Margarita Martínez Fisher, para reordenar estos mercados y exigen que se frene la construcción de más tiendas de autoservicio al lado de esos centros de abasto, pues los están “ahorcando”. "
"48",323,448,0,0,0,0,0,0,0,0,"","",0,0,0,"","Elementos de la AFI, que laboran en su sede de la colonia Lomas de Sotelo, anuncian que detendrán sus movilizaciones en las calles en demanda de respeto a sus derechos laborales, con el fin de que los diputados federales que visitaron esas instalaciones den cuenta al Congreso sobre la situación que viven y de la falta de congruencia entre el discurso oficial y las acciones de combate al crimen organizado por parte de Genaro García Luna, secretario de la SSP federal, y de Eduardo Medina Mora, titular de la PGR. "
"77",325,450,0,0,0,0,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"Sindicato Nacional de Trabajadores de la Universidad Nacional Aut�noma de M�xico (STUNAM)","Integrantes del STUNAM se manifiestan ante oficinas de la Secretaría de Hacienda y Crédito Público (SHCP) en demanda de un incremento a los recursos públicos para esta casa de estudios en 2009, al considerar que el monto propuesto por el gobierno calderonista es “totalmente insuficiente para cubrir las necesidades educativas, culturales y laborales de la UNAM el año próximo”. Agustín Rodríguez Fuentes, dirigente del STUNAM, destaca que los 25 mil trabajadores administrativos de la institución “exigimos que se reconsidere el presupuesto destinado a educación, y en particular a las universidades públicas, por lo que solicitamos un incremento de al menos mil millones de pesos para la universidad”. "
"83",328,455,0,0,0,0,0,0,0,0,"","",0,0,0,"","La Comisión Estatal de Derechos Humanos (CEDH) revela que entre septiembre de 2007 y el mismo mes de este 2008, los casos de tortura en Michoacán se incrementaron hasta en 300%, en comparación con el mismo periodo de 2006-2007, y que estas agresiones ya son práctica común de los elementos del Ejército Mexicano y de los agentes de la Procuraduría General de Justicia del Estado (PGJE). "
"84",328,89,1,0,0,0,0,0,0,0,"","",0,0,0,"","La Comisión Estatal de Derechos Humanos (CEDH) revela que entre septiembre de 2007 y el mismo mes de este 2008, los casos de tortura en Michoacán se incrementaron hasta en 300%, en comparación con el mismo periodo de 2006-2007, y que estas agresiones ya son práctica común de los elementos del Ejército Mexicano y de los agentes de la Procuraduría General de Justicia del Estado (PGJE). "
"113",330,457,0,0,0,0,0,0,0,0,"","",0,0,0,"","Minutos antes de la medianoche, la comisión negociadora del movimiento magisterial de Morelos y las autoridades federales y estatales rompen totalmente el diálogo que habían mantenido desde el pasado miércoles en busca de una solución al conflicto que desde hace un mes y una semana mantiene a 400 mil niños de esa entidad sin clases. De acuerdo con la vocera de la comisión negociadora, los responsables de que las negociaciones no prosperaren son el gobernador morelense, Marco Antonio Adame Castillo, y el secretario de Gobierno, Sergio Álvarez, ya que se niegan a firmar una minuta en la que se suspendiera, cancelara o sustituyera la ACE. Tras ello, los profesores de la sección 19 del SNTE en Morelos, anuncian que continuarán con el plan de acción, hasta conseguir que no se aplique el acuerdo educativo. "
"34",335,461,0,0,0,0,0,0,0,0,"","",0,0,0,"","Durante el foro La Ingeniería Mexicana y los Recursos Energéticos, realizado para conmemorar la nacionalización de la industria eléctrica, ocurrida hace 48 años, el secretario general del SME líder sindical asevera que en su “afán de privatizar las empresas públicas”, el gobierno las “asfixia financieramente”; advirte que si no se otorgan mayores recursos a Luz y Fuerza del Centro (LFC) para 2009, aumentará el riesgo de que se produzcan fallas en el suministro eléctrico, pues son insuficientes los 33 mil millones de pesos que el gobierno propone destinar a LFC para el próximo año. Por lo menos se le deben asignar 39 mil millones en el presupuesto de egresos, añade. Este año la empresa opera con 31 mil millones. "
"94",337,463,0,0,0,0,0,0,0,0,"","",0,0,0,"","Los “presos políticos” de La Voz del Amate, adherentes a la otra campaña del EZLN, y el “grupo zapatista”, denuncian al director del Cereso 14 El Amate, en Cintalapa de Figueroa, Chiapas, Luis Humberto Esponda Martínez, al subdirector y los “comandantes”, de “malos tratos, discriminación, omisión”, y al personal de la cárcel, de robo. "
"2",339,465,0,0,1,0,1,0,0,0,"Estado de Morales","20000+",0,0,0,"Coordinadora Nacional de Trabajadores de la Educaci�n (CNTE)","A 41 días del paro de labores indefinido que sostienen más de 20 mil maestros de Morelos, integrantes de la comisión negociadora magisterial, afirman que no regresarán a la mesa de diálogo si las representaciones estatal y federal, “mantienen su decisión de imponer a cualquier costo la aplicación de la llamada ACE y desconocer los avances alcanzados en 3 días de negociaciones”. En tanto, integrantes de la CNTE convocan a una asamblea nacional de representantes, a la que acudirán delegaciones de toda la República para acordar un plan de acción nacional contra la alianza y en rechazo a la nueva Ley del ISSSTE. Al encuentro, que se realizará en la ciudad de Cuernavaca, Morelos, también asistirá el nuevo comité ejecutivo de la sección 22 de Oaxaca que ya ha manifestado su repudio a la ACE, y el rechazo del magisterio oaxaqueño a una política educativa orientada a la privatización de la escuela pública. Entre los temas que se abordarán en la reunión destaca el de definir y aprobar las acciones inmediatas, previas al paro nacional de 72 hs. "
"1",342,471,0,0,0,0,0,0,0,0,"","",0,0,0,"","A 3 días de haber dado entrada al emplazamiento a huelga por firma de contrato colectivo de trabajo en el HGM, que interpuso el Sindicato Independiente Nacional de Trabajadores de Salud (SINTS), la JFCA desecha dicho procedimiento, con el argumento de que al ya existir condiciones generales de trabajo para los empleados del nosocomio no podía darse la firma de un nuevo contrato colectivo. "
"32",344,473,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"","Después de 6 meses de haber sido desalojados, artesanos y comerciantes del centro histórico de Coyoacán, en el Distrito Federal, toman de manera simbólica las plazas Hidalgo y Centenario para exigir al gobierno delegacional les permita regresar a dichos espacios ante la falta de propuestas “viables y serias” para su reubicación. Los manifestantes instalan carpas, mesas, pancartas, fotografías y reparten propaganda sobre el conflicto, además de que continúan con la recolección de firmas de apoyo de los transeúntes que, aseguran, suman ya más de 150 mil. "
"99",349,477,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"","Luego de realizar una marcha del Ángel de la Independencia al Zócalo de la capital en contra de la reforma energética propuesta por el ejecutivo federal, Andrés Manuel López Obrador en el mitin expresa estar dispuesto “a dialogar y a llegar a un acuerdo con nuestros adversarios, si se hace el compromiso de retirar en definitiva las iniciativas de privatización de PEMEX y se apoya el programa de acción inmediata para el fortalecimiento de la paraestatal”, elaborado por un grupo de intelectuales y expertos en la materia; el ofrecimiento incluye que se admita un “plan anticrisis” que presentará el Frente Amplio Progresista (FAP) en el Congreso de la Unión, espacio donde podría concretarse ese pacto. "
"93",353,479,0,0,1,1,0,0,0,0,"Pasta de Conchos, Coahuila","",0,0,0,"","Las viudas y familiares de los trabajadores muertos en Pasta de Conchos, Coahuila, entran “con sus propios medios” a esta mina, e informan que pudieron ingresar a los cañones o galerías de la misma y que es falso lo que dicen autoridades y empresa, ya que “sí se puede proceder al rescate de los 63 cuerpos”; incluso retan al titular de la Secretaría del Trabajo y Previsión Social (STPS), Javier Lozano, a que “deje la comodidad de sus oficinas y las acompañe a un nuevo ingreso”. Por su parte, la STPS reitera que no hay condiciones de seguridad para realizar ningún trabajo en la mina, e Industrial Minero México (IMMSA) advierte que levantará denuncias penales ante el Ministerio Público contra quienes ingresaron a Pasta de Conchos, por ser un acto “irresponsable”, debido a las condiciones inestables que prevalecen en esta unidad. "
"40",355,485,0,0,0,0,0,0,0,0,"","",0,0,0,"","El Comité Nacional de Familiares de Desaparecidos Hasta Encontrarlos, que reclama la presentación con vida de Edmundo Reyes Amaya y Gabriel Alberto Cruz Sánchez, militantes del EPR, hace un llamado a la familia del ex presidente de la Comisión Nacional del Deporte (CONADE), Nelson Vargas, padre de una joven secuestrada en el Distrito Federal, para que juntos exijan al gobierno federal la aparición de estas personas desaparecidas. "
"123",357,487,0,0,0,0,0,0,0,0,"","",0,0,0,"","Queda formalmente instalada la comisión revisora para el nuevo tabulador de sueldos, periodo 2008-2009, de los trabajadores del Instituto Mexicano del Seguro Social (IMSS), la cual se encargará de negociar los incrementos de 400 mil agremiados que laboran en este instituto. El secretario general del Sindicato Nacional de Trabajadores del Seguro Social (SNTSS), Valdemar Gutiérrez, apunta que está plenamente justificada la demanda de 10% "
"31",363,491,0,0,0,0,0,0,0,0,"","",0,0,0,"","Después de 18 días de paro en demanda de la basificación de 3 mil 700 trabajadores de hospitales públicos de Michoacán, representantes de los inconformes llegan a un acuerdo con el gobierno estatal. Una comisión coordinadora, representante de empleados del sector salud, firman un acuerdo con el secretario del ramo en Michoacán, Armando Luna Contreras, quien se compromete a revisar la situación laboral de cada hospital y clínica de la entidad, así como a acelerar gestiones ante el gobierno federal para que éste otorgue base a los trabajadores que laboran por contrato. "
"64",365,493,0,0,1,0,0,1,0,0,"El Marqu�s, Quer�taro","",1,0,0,"","Habitantes de la comunidad La Piedad, municipio de El Marqués, que se instalan en plantón ante un pozo para exigir a la Comisión Estatal de Aguas que se los entregue y les ceda su administración, son desalojados por unos 200 policías, quienes detienen a 18 personas, entre ellas integrantes de la agrupación priísta Antorcha Campesina, así como 2 menores de edad y 5 mujeres. La disputa por el pozo se inició hace 11 años. El gobierno estatal sostiene que el desalojo fue por motivos de “salud pública” y pide a Antorcha Campesina no usar el conflicto con “fines inconfesables”. "
"132",367,495,0,0,1,0,0,1,0,0,"Tijuana, Baja California","400",0,0,0,"Trabajadores de la Educaci�n (SNTE)","Unos 400 maestros adscritos a la sección 37 del SNTE ocupan las instalaciones de la inspección escolar de Tijuana, con la intención de que se revoque el registro del Sindicato Estatal de Trabajadores de la Educación (SETE), organización magisterial que se conformó en 2006. "
"126",369,500,0,0,1,1,0,0,0,0,"Cuautla, Morelos","",0,0,0,"","Reunidos en asamblea de representantes estatales, integrantes de las 350 delegaciones sindicales de la sección 19 de Morelos mantienen su exigencia de que sea cancelada la ACE en la entidad, luego de considerar un “rotundo fracaso” el llamado del gobierno estatal y de organizaciones de padres de familia para que este lunes retornen a clases cerca de 400 mil alumnos. Los maestros acuerdan realizar este martes una marcha masiva en la ciudad de Cuautla, Morelos, para exigir la cancelación de la alianza, y en repudio a la suspensión del desfile por el 243 aniversario del natalicio de José María Morelos y Pavón. "
"130",376,504,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","200",1,0,0,"Agencia Federal de Investigaci�n (AFI)","Unos 200 elementos de la AFI marchan, por 3ª ocasión, desde su sede, en Lomas de Sotelo, pasando por las avenidas Legaria y México-Tacuba, hasta las instalaciones del Senado, para exigir que se cancele el proceso de integración de la llamada policía nacional y exigen también las renuncias de Genaro García Luna, titular de la SSP federal, y de Eduardo Medina Mora, de la PGR. "
"53",378,506,0,0,1,1,0,0,0,0,"Sotepan, Veracruz","",0,0,1,"","En protesta porque la Secretaría de la Reforma Agraria (SRA) no ha resuelto una disputa por 200 has. de tierra a ejidatarios del municipio de Sotepan, en Veracruz, Ramiro Guillén Tapia, dirigente del Comité Regional Pro Defensa de los Derechos Humanos del sur de Veracruz se prende fuego en la Plaza Sebastián Lerdo de Tejada. Los campesinos popolucas que acompañaban al líder agrario sofocan las llamas con ayuda de paramédicos de la Cruz Roja que se encontraban cerca, y luego lo trasladan al hospital de esa institución, donde le diagnostican quemaduras de segundo y tercer grados. Andrés Cruz, otro de los representantes del Comité Regional Pro Defensa de los Derechos Humanos, explica que uno de los motivos por los que Guillén Tapia intentó inmolarse es que el gobernador Fidel Herrera ha cancelado a los labriegos audiencias programadas en 107 ocasiones, desde hace 2 años. "
"21",380,508,0,0,0,0,0,0,0,0,"","",0,0,0,"","Aproximadamente 37 habitantes del fraccionamiento Los Tulipanes ubicado en Tultitlán, estado de México, demandan penalmente a la constructora Altec, así como al Instituto del Fondo Nacional de la Vivienda para los Trabajadores (INFONAVIT) por permitir la edificación en suelos con cavernas lo que ha provocado daños estructurales en al menos 650 casas. "
"129",382,510,0,0,1,0,0,0,1,0,"La Venta, Oaxaca","",0,0,0,"Uni�n de Comunidades Ind�genas de la Zona Norte del Istmo (UCIZONI)","Un grupo de ejidatarios y vecinos del ejido La Venta, Oaxaca, así como trabajadores de la empresa española Eurus, instalan un plantón y bloquean la entrada al parque eólico La Venta 4, en Juchitán de Zaragoza, para demandar la cancelación del proyecto y el pago de mejores salarios. El coordinador de comisiones de la Unión de Comunidades Indígenas de la Zona Norte del Istmo (UCIZONI), Carlos Beas Torres, asegura que el megaproyecto La Venta 4, donde se prevé instalar unos 300 aerogeneradores, está a cargo de las empresas españolas Eurus y GES-Scada, esta última propiedad de la familia del secretario de Gobernación, Juan Camilo Mouriño, y en su ejecución ha habido diversas irregularidades, como bajas tarifas por la renta de tierras ejidales, hostigamiento constante a campesinos que se niegan a prestar sus tierras y crecientes restricciones para entrar al ejido, vigilado por policías privados. Por su parte, trabajadores de la empresa Eurus han denunciado bajos salarios, jornadas excesivas y falta de prestaciones, entre otras violaciones a la Ley Federal del Trabajo. "
"105",384,517,0,0,1,1,0,0,0,0,"Cuautla, Morelos","6000+",0,0,0,"Trabajadores de la Educaci�n (SNTE)","Más de 6 mil maestros de la sección 19 del SNTE marchan en Cuautla junto con padres de familia, estudiantes y ciudadanos para conmemorar el 243 aniversario del natalicio de José María Morelos y Pavón y denunciar el “estancamiento del diálogo” con las autoridades federales y estatales, a fin de impedir que se aplique la ACE. "
"3",386,519,0,0,0,0,0,0,0,0,"","",0,0,0,"","A menos de 3 hs. para que venciera el emplazamiento a huelga promovida por la Asociación Sindical de Pilotos Aviadores (ASPA), ésta acepta la propuesta de AEROMEXICO. En asamblea realizada, la mayor parte de los 874 pilotos (342 en favor y 143 en contra) acuerdan aceptar un incremento salarial de 6,57%, consistente en el porcentaje de la inflación más 1%, y que esta condición se establezca en las revisiones salariales hasta 2011, por lo que en los próximos años el aumento a los pilotos siempre será un punto superior a la inflación. De igual forma, la empresa finalmente acepta establecer una “cláusula de alcance”, por medio de la cual los pilotos aseguran su fuente de empleo al tener la certeza de que AEROMEXICO seguirá siendo preponderante ante las otras 2 aerolíneas que conforman el grupo, esto es, la aerolínea de bajo costo AEROMEXICO Conect y AEROMEXICO Travel. "
